value;cod
Porto Alegre-01;431575
Porto Alegre-01;431600
Porto Alegre-01;431650
Porto Alegre-01;431695
Porto Alegre-01;431820
Porto Alegre-01;431848
Porto Alegre-01;431861
Porto Alegre-01;431870
Porto Alegre-01;431935
Porto Alegre-01;431950
Porto Alegre-01;431990
Porto Alegre-01;432000
Porto Alegre-01;432085
Porto Alegre-01;432120
Porto Alegre-01;432170
Porto Alegre-01;432200
Porto Alegre-01;432225
Porto Alegre-02;430060
Porto Alegre-02;430085
Porto Alegre-02;430110
Porto Alegre-02;430175
Porto Alegre-02;430190
Porto Alegre-02;430270
Porto Alegre-02;430310
Porto Alegre-02;430350
Porto Alegre-02;430517
Porto Alegre-02;430535
Porto Alegre-02;430544
Porto Alegre-02;430650
Porto Alegre-02;430676
Porto Alegre-02;430880
Porto Alegre-02;430905
Porto Alegre-02;430920
Porto Alegre-02;430930
Porto Alegre-02;431198
Porto Alegre-02;431225
Porto Alegre-02;431490
Porto Alegre-02;431840
Porto Alegre-02;432035
Porto Alegre-02;432055
Porto Alegre-02;432110
Porto Alegre-02;432300
Pelotas;430063
Pelotas;430107
Pelotas;430130
Pelotas;430450
Pelotas;430466
Pelotas;430512
Pelotas;430543
Pelotas;430605
Pelotas;430710
Pelotas;431100
Pelotas;431245
Pelotas;431417
Pelotas;431420
Pelotas;431440
Pelotas;431450
Pelotas;431460
Pelotas;431560
Pelotas;431700
Pelotas;431730
Pelotas;431850
Pelotas;431880
Pelotas;432232
Santa Maria;430010
Santa Maria;430290
Santa Maria;430465
Santa Maria;430637
Santa Maria;430670
Santa Maria;430800
Santa Maria;430840
Santa Maria;431053
Santa Maria;431055
Santa Maria;431075
Santa Maria;431110
Santa Maria;431113
Santa Maria;431120
Santa Maria;431210
Santa Maria;431303
Santa Maria;431310
Santa Maria;431402
Santa Maria;431447
Santa Maria;431532
Santa Maria;431550
Santa Maria;431690
Santa Maria;431740
Santa Maria;431810
Santa Maria;431843
Santa Maria;431912
Santa Maria;431940
Santa Maria;431960
Santa Maria;431980
Santa Maria;432065
Santa Maria;432149
Santa Maria;432237
Santa Maria;432345
Caxias do Sul;430057
Caxias do Sul;430080
Caxias do Sul;430210
Caxias do Sul;430225
Caxias do Sul;430230
Caxias do Sul;430235
Caxias do Sul;430367
Caxias do Sul;430440
Caxias do Sul;430480
Caxias do Sul;430510
Caxias do Sul;430593
Caxias do Sul;430595
Caxias do Sul;430740
Caxias do Sul;430786
Caxias do Sul;430790
Caxias do Sul;430810
Caxias do Sul;430820
Caxias do Sul;430860
Caxias do Sul;430910
Caxias do Sul;430925
Caxias do Sul;430940
Caxias do Sul;431043
Caxias do Sul;431112
Caxias do Sul;431164
Caxias do Sul;431237
Caxias do Sul;431238
Caxias do Sul;431261
Caxias do Sul;431280
Caxias do Sul;431290
Caxias do Sul;431308
Caxias do Sul;431320
Caxias do Sul;431330
Caxias do Sul;431335
Caxias do Sul;431400
Caxias do Sul;431442
Caxias do Sul;431446
Caxias do Sul;431454
Caxias do Sul;430145
Caxias do Sul;431453
Caxias do Sul;431517
Caxias do Sul;431725
Caxias do Sul;431844
Caxias do Sul;431862
Caxias do Sul;431900
Caxias do Sul;431975
Caxias do Sul;432235
Caxias do Sul;432250
Caxias do Sul;432254
Caxias do Sul;432280
Caxias do Sul;432330
Caxias do Sul;432360
Passo Fundo;430005
Passo Fundo;430047
Passo Fundo;430055
Passo Fundo;430066
Passo Fundo;430140
Passo Fundo;430180
Passo Fundo;430200
Passo Fundo;430320
Passo Fundo;430355
Passo Fundo;430410
Passo Fundo;430462
Passo Fundo;430470
Passo Fundo;430490
Passo Fundo;430495
Passo Fundo;430550
Passo Fundo;430585
Passo Fundo;430597
Passo Fundo;430630
Passo Fundo;430705
Passo Fundo;430750
Passo Fundo;430830
Passo Fundo;430885
Passo Fundo;430980
Passo Fundo;430990
Passo Fundo;430995
Passo Fundo;431057
Passo Fundo;431125
Passo Fundo;431127
Passo Fundo;431130
Passo Fundo;431170
Passo Fundo;431180
Passo Fundo;431213
Passo Fundo;431220
Passo Fundo;431235
Passo Fundo;431242
Passo Fundo;431262
Passo Fundo;431265
Passo Fundo;431267
Passo Fundo;431275
Passo Fundo;431360
Passo Fundo;431410
Passo Fundo;431477
Passo Fundo;431660
Passo Fundo;431673
Passo Fundo;431755
Passo Fundo;431775
Passo Fundo;431795
Passo Fundo;431805
Passo Fundo;431842
Passo Fundo;431860
Passo Fundo;432040
Passo Fundo;432050
Passo Fundo;432080
Passo Fundo;432090
Passo Fundo;432100
Passo Fundo;432146
Passo Fundo;432215
Passo Fundo;432218
Passo Fundo;432255
Passo Fundo;432320
Passo Fundo;432335
Passo Fundo;432340
Bagé;430003
Bagé;430160
Bagé;430435
Bagé;430660
Bagé;430965
Bagé;431150
Cachoeira do Sul;430120
Cachoeira do Sul;430280
Cachoeira do Sul;430300
Cachoeira do Sul;430513
Cachoeira do Sul;430690
Cachoeira do Sul;430781
Cachoeira do Sul;430975
Cachoeira do Sul;431123
Cachoeira do Sul;431339
Cachoeira do Sul;431406
Cachoeira do Sul;432026
Cachoeira do Sul;432070
Cruz Alta;430222
Cruz Alta;430223
Cruz Alta;430560
Cruz Alta;430610
Cruz Alta;430845
Cruz Alta;431000
Cruz Alta;431087
Cruz Alta;431535
Cruz Alta;431643
Cruz Alta;431645
Cruz Alta;431670
Cruz Alta;432030
Cruz Alta;432220
Alegrete;430040
Alegrete;430187
Alegrete;431060
Alegrete;431171
Alegrete;431175
Alegrete;431530
Alegrete;431640
Alegrete;431697
Alegrete;431710
Alegrete;431830
Alegrete;432240
Erechim;430090
Erechim;430155
Erechim;430170
Erechim;430192
Erechim;430205
Erechim;430380
Erechim;430485
Erechim;430511
Erechim;430537
Erechim;430613
Erechim;430695
Erechim;430697
Erechim;430700
Erechim;430720
Erechim;430755
Erechim;430805
Erechim;430825
Erechim;430870
Erechim;430890
Erechim;431046
Erechim;431070
Erechim;431090
Erechim;431190
Erechim;431200
Erechim;431270
Erechim;431413
Erechim;431478
Erechim;431531
Erechim;431555
Erechim;431970
Erechim;432060
Erechim;432163
Erechim;432290
Santo Ângelo;430250
Santo Ângelo;430330
Santo Ângelo;430520
Santo Ângelo;430635
Santo Ângelo;430693
Santo Ângelo;430783
Santo Ângelo;430865
Santo Ângelo;430950
Santo Ângelo;431217
Santo Ângelo;431455
Santo Ângelo;431510
Santo Ângelo;431595
Santo Ângelo;431630
Santo Ângelo;431647
Santo Ângelo;431750
Santo Ângelo;431770
Santo Ângelo;431800
Santo Ângelo;431890
Santo Ângelo;431915
Santo Ângelo;431920
Santo Ângelo;431937
Santo Ângelo;432057
Santo Ângelo;432234
Santo Ângelo;432375
Santa Cruz do Sul;430420
Santa Cruz do Sul;430915
Santa Cruz do Sul;430957
Santa Cruz do Sul;431215
Santa Cruz do Sul;431395
Santa Cruz do Sul;431407
Santa Cruz do Sul;431570
Santa Cruz do Sul;431680
Santa Cruz do Sul;432067
Santa Cruz do Sul;432252
Santa Cruz do Sul;432253
Santa Cruz do Sul;432260
Santa Cruz do Sul;432270
Santa Rosa;430030
Santa Rosa;430045
Santa Rosa;430220
Santa Rosa;430370
Santa Rosa;430430
Santa Rosa;430673
Santa Rosa;430900
Santa Rosa;430960
Santa Rosa;431040
Santa Rosa;431301
Santa Rosa;431342
Santa Rosa;431500
Santa Rosa;431505
Santa Rosa;431507
Santa Rosa;431720
Santa Rosa;431790
Santa Rosa;431849
Santa Rosa;431930
Santa Rosa;432032
Santa Rosa;432180
Santa Rosa;432210
Santa Rosa;432230
Palmeira das Missões;430195
Palmeira das Missões;430215
Palmeira das Missões;430260
Palmeira das Missões;430515
Palmeira das Missões;430530
Palmeira das Missões;430580
Palmeira das Missões;430590
Palmeira das Missões;430642
Palmeira das Missões;430692
Palmeira das Missões;430912
Palmeira das Missões;431085
Palmeira das Missões;431142
Palmeira das Missões;431230
Palmeira das Missões;431295
Palmeira das Missões;431346
Palmeira das Missões;431349
Palmeira das Missões;431370
Palmeira das Missões;431540
Palmeira das Missões;431610
Palmeira das Missões;431620
Palmeira das Missões;431642
Palmeira das Missões;431845
Palmeira das Missões;431936
Palmeira das Missões;432010
Palmeira das Missões;432185
Palmeira das Missões;432195
Lajeado;430070
Lajeado;430100
Lajeado;430240
Lajeado;430245
Lajeado;430461
Lajeado;430469
Lajeado;430558
Lajeado;430583
Lajeado;430620
Lajeado;430645
Lajeado;430675
Lajeado;430680
Lajeado;430780
Lajeado;430807
Lajeado;430843
Lajeado;431030
Lajeado;431036
Lajeado;431140
Lajeado;431205
Lajeado;431260
Lajeado;431300
Lajeado;431415
Lajeado;431475
Lajeado;431513
Lajeado;431515
Lajeado;431520
Lajeado;431545
Lajeado;431580
Lajeado;431675
Lajeado;431846
Lajeado;431971
Lajeado;432045
Lajeado;432130
Lajeado;432145
Lajeado;432162
Lajeado;432285
Lajeado;432377
Ijuí;430020
Ijuí;430150
Ijuí;430258
Ijuí;430400
Ijuí;430500
Ijuí;430540
Ijuí;430570
Ijuí;430587
Ijuí;430600
Ijuí;430970
Ijuí;431020
Ijuí;431041
Ijuí;431115
Ijuí;431333
Ijuí;431390
Ijuí;431430
Ijuí;431780
Ijuí;431910
Ijuí;431973
Ijuí;432023
Osório;430105
Osório;430163
Osório;430463
Osório;430467
Osório;430471
Osório;430545
Osório;430655
Osório;431033
Osório;431065
Osório;431173
Osório;431177
Osório;431244
Osório;431250
Osório;431350
Osório;431365
Osório;431760
Osório;432135
Osório;432143
Osório;432150
Osório;432160
Osório;432166
Osório;432183
Osório;432380
Frederico Westphalen;430050
Frederico Westphalen;430064
Frederico Westphalen;430185
Frederico Westphalen;430237
Frederico Westphalen;430340
Frederico Westphalen;430607
Frederico Westphalen;430632
Frederico Westphalen;430730
Frederico Westphalen;430745
Frederico Westphalen;430850
Frederico Westphalen;431050
Frederico Westphalen;431160
Frederico Westphalen;431344
Frederico Westphalen;431380
Frederico Westphalen;431445
Frederico Westphalen;431449
Frederico Westphalen;431470
Frederico Westphalen;431590
Frederico Westphalen;432020
Frederico Westphalen;432132
Frederico Westphalen;432140
Frederico Westphalen;432147
Frederico Westphalen;432190
Frederico Westphalen;432310
Frederico Westphalen;432350
Frederico Westphalen;432370
Município ignorado - RS;430000
Município ignorado - RS;439999
Aquidauana;500070
Aquidauana;500110
Aquidauana;500215
Aquidauana;500348
Aquidauana;500560
Coxim;500025
Coxim;500330
Coxim;500640
Coxim;500730
Coxim;500740
Coxim;500793
Dourados;500240
Dourados;500350
Dourados;500370
Dourados;500450
Dourados;500600
Dourados;500720
Fátima do Sul;500345
Fátima do Sul;500380
Fátima do Sul;500400
Fátima do Sul;500510
Fátima do Sul;500840
Jardim;500210
Jardim;500220
Jardim;500280
Jardim;500410
Jardim;500500
Jardim;500580
Jardim;500690
Naviraí;500375
Naviraí;500430
Naviraí;500460
Naviraí;500480
Naviraí;500515
Naviraí;500568
Naviraí;500570
Nova Andradina;500080
Nova Andradina;500085
Nova Andradina;500200
Nova Andradina;500470
Nova Andradina;500620
Nova Andradina;500625
Nova Andradina;500797
Paranaíba;500100
Paranaíba;500290
Paranaíba;500295
Paranaíba;500325
Paranaíba;500440
Paranaíba;500627
Paranaíba;500630
Ponta Porã;500060
Ponta Porã;500090
Ponta Porã;500124
Ponta Porã;500315
Ponta Porã;500525
Ponta Porã;500635
Ponta Porã;500660
Ponta Porã;500770
Ponta Porã;500795
Três Lagoas;500020
Três Lagoas;500190
Três Lagoas;500230
Três Lagoas;500755
Três Lagoas;500780
Três Lagoas;500830
Campo Grande;500150
Campo Grande;500260
Campo Grande;500270
Campo Grande;500310
Campo Grande;500390
Campo Grande;500490
Campo Grande;500540
Campo Grande;500710
Campo Grande;500750
Campo Grande;500769
Campo Grande;500790
Campo Grande;500800
Corumbá;500320
Corumbá;500520
Município ignorado - MS;500000
Município ignorado - MS;509999
Baixada Cuiabana;510010
Baixada Cuiabana;510160
Baixada Cuiabana;510300
Baixada Cuiabana;510340
Baixada Cuiabana;510490
Baixada Cuiabana;510610
Baixada Cuiabana;510620
Baixada Cuiabana;510645
Baixada Cuiabana;510650
Baixada Cuiabana;510780
Baixada Cuiabana;510840
Cáceres;510125
Cáceres;510250
Cáceres;510343
Cáceres;510395
Cáceres;510450
Cáceres;510523
Cáceres;510562
Cáceres;510682
Cáceres;510710
Cáceres;510715
Cáceres;510720
Cáceres;510775
Água Boa;510020
Água Boa;510185
Água Boa;510270
Água Boa;510310
Água Boa;510385
Água Boa;510617
Água Boa;510706
Água Boa;510718
Alta Floresta;510025
Alta Floresta;510080
Alta Floresta;510279
Alta Floresta;510615
Alta Floresta;510629
Alta Floresta;510895
Tangará da Serra;510130
Tangará da Serra;510170
Tangará da Serra;510263
Tangará da Serra;510345
Tangará da Serra;510623
Tangará da Serra;510685
Tangará da Serra;510726
Tangará da Serra;510787
Tangará da Serra;510795
Tangará da Serra;510885
Porto Alegre do Norte;510269
Porto Alegre do Norte;510335
Porto Alegre do Norte;510677
Porto Alegre do Norte;510735
Porto Alegre do Norte;510774
Porto Alegre do Norte;510777
Porto Alegre do Norte;510860
Rondonópolis;510030
Rondonópolis;510040
Rondonópolis;510060
Rondonópolis;510120
Rondonópolis;510267
Rondonópolis;510360
Rondonópolis;510420
Rondonópolis;510460
Rondonópolis;510480
Rondonópolis;510520
Rondonópolis;510630
Rondonópolis;510637
Rondonópolis;510700
Rondonópolis;510704
Rondonópolis;510729
Rondonópolis;510740
Rondonópolis;510760
Rondonópolis;510779
Rondonópolis;510810
Barra do Garças;510100
Barra do Garças;510180
Barra do Garças;510260
Barra do Garças;510390
Barra do Garças;510625
Barra do Garças;510628
Barra do Garças;510665
Barra do Garças;510670
Barra do Garças;510719
Barra do Garças;510820
Juína;510140
Juína;510190
Juína;510285
Juína;510325
Juína;510337
Juína;510515
Juína;510517
Juara;510510
Juara;510627
Juara;510680
Juara;510794
Peixoto de Azevedo;510410
Peixoto de Azevedo;510560
Peixoto de Azevedo;510626
Peixoto de Azevedo;510642
Peixoto de Azevedo;510805
Pontes e Lacerda;510268
Pontes e Lacerda;510330
Pontes e Lacerda;510336
Pontes e Lacerda;510380
Pontes e Lacerda;510500
Pontes e Lacerda;510550
Pontes e Lacerda;510618
Pontes e Lacerda;510675
Pontes e Lacerda;510757
Pontes e Lacerda;510835
Diamantino;510050
Diamantino;510350
Diamantino;510590
Diamantino;510600
Diamantino;510730
Diamantino;510770
Diamantino;510890
Sinop;510305
Sinop;510370
Sinop;510452
Sinop;510454
Sinop;510445
Sinop;510525
Sinop;510622
Sinop;510624
Sinop;510724
Sinop;510776
Sinop;510790
Sinop;510792
Sinop;510800
Sinop;510830
Sinop;510850
Colíder;510320
Colíder;510455
Colíder;510558
Colíder;510619
Colíder;510621
Colíder;510880
São Félix do Araguaia;510035
São Félix do Araguaia;510530
São Félix do Araguaia;510631
São Félix do Araguaia;510785
São Félix do Araguaia;510788
Município ignorado - MT;510000
Município ignorado - MT;519999
Central;520005
Central;520130
Central;520160
Central;520280
Central;520360
Central;520460
Central;520520
Central;520680
Central;520870
Central;528707
Central;520880
Central;520920
Central;521000
Central;521056
Central;521140
Central;521205
Central;521440
Central;521450
Central;521500
Central;521540
Central;521680
Central;521910
Central;521950
Central;521973
Central;521990
Central;522100
Central;522140
Centro Sul;520140
Centro Sul;520180
Centro Sul;520330
Centro Sul;520355
Centro Sul;520455
Centro Sul;520545
Centro Sul;520630
Centro Sul;520650
Centro Sul;520735
Centro Sul;520740
Centro Sul;520970
Centro Sul;520995
Centro Sul;521170
Centro Sul;521230
Centro Sul;521260
Centro Sul;521530
Centro Sul;521710
Centro Sul;521770
Centro Sul;521839
Centro Sul;522026
Centro Sul;522045
Centro Sul;522060
Centro Sul;522190
Centro Sul;522200
Centro Sul;522205
Entorno Sul;520025
Entorno Sul;520549
Entorno Sul;520620
Entorno Sul;521250
Entorno Sul;521523
Entorno Sul;521975
Entorno Sul;522185
Entorno Norte;520017
Entorno Norte;520060
Entorno Norte;520400
Entorno Norte;520790
Entorno Norte;520800
Entorno Norte;521760
Entorno Norte;522000
Entorno Norte;522220
Nordeste I;520490
Nordeste I;520530
Nordeste I;520830
Nordeste I;521350
Nordeste I;522108
Norte;520357
Norte;520465
Norte;520750
Norte;520810
Norte;521308
Norte;521377
Norte;521405
Norte;521410
Norte;521525
Norte;521800
Norte;521960
Norte;522020
Norte;522145
Serra da Mesa;520055
Serra da Mesa;520082
Serra da Mesa;520470
Serra da Mesa;520552
Serra da Mesa;520980
Serra da Mesa;521280
Serra da Mesa;521460
Serra da Mesa;521487
Serra da Mesa;522160
São Patrício;520320
São Patrício;520495
São Patrício;520500
São Patrício;520540
São Patrício;520640
São Patrício;520860
São Patrício;520945
São Patrício;521015
São Patrício;521060
São Patrício;521090
São Patrício;521180
São Patrício;521385
São Patrício;521470
São Patrício;521486
São Patrício;521690
São Patrício;521860
São Patrício;521870
São Patrício;521890
São Patrício;521935
São Patrício;521945
São Patrício;521970
São Patrício;522015
São Patrício;522028
São Patrício;522157
São Patrício;522170
São Patrício;522230
Pirineus;520010
Pirineus;520030
Pirineus;520110
Pirineus;520485
Pirineus;520551
Pirineus;520580
Pirineus;520815
Pirineus;520840
Pirineus;521305
Pirineus;521560
Pirineus;521730
Pirineus;522119
Rio Vermelho;520085
Rio Vermelho;520215
Rio Vermelho;520250
Rio Vermelho;520380
Rio Vermelho;520753
Rio Vermelho;520890
Rio Vermelho;520929
Rio Vermelho;520960
Rio Vermelho;521040
Rio Vermelho;521100
Rio Vermelho;521120
Rio Vermelho;521220
Rio Vermelho;521295
Rio Vermelho;521390
Rio Vermelho;521400
Rio Vermelho;521483
Rio Vermelho;521925
Oeste I;520090
Oeste I;520170
Oeste I;520235
Oeste I;520310
Oeste I;520340
Oeste I;520710
Oeste I;520760
Oeste I;521020
Oeste I;521030
Oeste I;521160
Oeste I;521200
Oeste I;521340
Oeste I;521370
Oeste I;521520
Oeste I;521565
Oeste I;521720
Oeste II;520015
Oeste II;520260
Oeste II;520393
Oeste II;520420
Oeste II;520570
Oeste II;520780
Oeste II;521570
Oeste II;521590
Oeste II;521640
Oeste II;521900
Oeste II;522005
Oeste II;522010
Oeste II;522150
Sudoeste I;520013
Sudoeste I;520145
Sudoeste I;520410
Sudoeste I;520430
Sudoeste I;520505
Sudoeste I;521080
Sudoeste I;521130
Sudoeste I;521225
Sudoeste I;521300
Sudoeste I;521375
Sudoeste I;521630
Sudoeste I;521805
Sudoeste I;521850
Sudoeste I;521880
Sudoeste I;521930
Sudoeste I;521971
Sudoeste I;522040
Sudoeste I;522155
Sudoeste II;520150
Sudoeste II;520440
Sudoeste II;520547
Sudoeste II;520725
Sudoeste II;521190
Sudoeste II;521310
Sudoeste II;521645
Sudoeste II;521810
Sudoeste II;521940
Sudoeste II;522050
Sul;520020
Sul;520050
Sul;520350
Sul;520390
Sul;520425
Sul;520910
Sul;520915
Sul;520993
Sul;521150
Sul;521210
Sul;521380
Sul;521600
Estrada de Ferro;520120
Estrada de Ferro;520450
Estrada de Ferro;520480
Estrada de Ferro;520510
Estrada de Ferro;520590
Estrada de Ferro;520660
Estrada de Ferro;520690
Estrada de Ferro;520850
Estrada de Ferro;521010
Estrada de Ferro;521290
Estrada de Ferro;521480
Estrada de Ferro;521550
Estrada de Ferro;521580
Estrada de Ferro;521740
Estrada de Ferro;521878
Estrada de Ferro;521920
Estrada de Ferro;522130
Estrada de Ferro;522180
Nordeste II;520080
Nordeste II;520396
Nordeste II;520670
Nordeste II;520940
Nordeste II;520990
Nordeste II;521270
Nordeste II;521490
Nordeste II;521830
Nordeste II;521980
Nordeste II;522068
Nordeste II;522070
Transf p/Tocantins;520040
Transf p/Tocantins;520070
Transf p/Tocantins;520100
Transf p/Tocantins;520190
Transf p/Tocantins;520200
Transf p/Tocantins;520210
Transf p/Tocantins;520220
Transf p/Tocantins;520230
Transf p/Tocantins;520240
Transf p/Tocantins;520255
Transf p/Tocantins;520270
Transf p/Tocantins;520290
Transf p/Tocantins;520300
Transf p/Tocantins;520370
Transf p/Tocantins;520550
Transf p/Tocantins;520560
Transf p/Tocantins;520600
Transf p/Tocantins;520610
Transf p/Tocantins;520700
Transf p/Tocantins;520720
Transf p/Tocantins;520730
Transf p/Tocantins;520755
Transf p/Tocantins;520765
Transf p/Tocantins;520770
Transf p/Tocantins;520820
Transf p/Tocantins;520900
Transf p/Tocantins;520930
Transf p/Tocantins;520950
Transf p/Tocantins;521050
Transf p/Tocantins;521070
Transf p/Tocantins;521110
Transf p/Tocantins;521240
Transf p/Tocantins;521320
Transf p/Tocantins;521330
Transf p/Tocantins;521360
Transf p/Tocantins;521420
Transf p/Tocantins;521430
Transf p/Tocantins;521488
Transf p/Tocantins;521510
Transf p/Tocantins;521575
Transf p/Tocantins;521610
Transf p/Tocantins;521620
Transf p/Tocantins;521650
Transf p/Tocantins;521660
Transf p/Tocantins;521670
Transf p/Tocantins;521700
Transf p/Tocantins;521750
Transf p/Tocantins;521780
Transf p/Tocantins;521790
Transf p/Tocantins;521820
Transf p/Tocantins;521840
Transf p/Tocantins;521875
Transf p/Tocantins;522030
Transf p/Tocantins;522065
Transf p/Tocantins;522080
Transf p/Tocantins;522090
Transf p/Tocantins;522110
Transf p/Tocantins;522120
Transf p/Tocantins;522208
Transf p/Tocantins;522210
Município ignorado - GO;520000
Município ignorado - GO;529999
Distrito Federal;530010
Distrito Federal;530000
Distrito Federal;530009
Distrito Federal;530011
Distrito Federal;539999
Ignorado/Exterior;000000
Ignorado/Exterior;000001
Ignorado/Exterior;009999
Ignorado/Exterior;999999
