value;cod
Marabá;150175
Marabá;150420
Marabá;150549
Marabá;150715
Marabá;150750
Redenção;150555
Redenção;150563
Redenção;150613
Redenção;150616
Redenção;150745
Redenção;150775
Redenção;150840
Conc.Araguaia;150270
Conc.Araguaia;150304
Conc.Araguaia;150658
Conc.Araguaia;150670
Ignorado - PA;150000
Ignorado - PA;159999
Oiapoque;160020
Oiapoque;160050
Amapá;160010
Amapá;160055
Amapá;160070
Macapá;160005
Macapá;160015
Macapá;160021
Macapá;160023
Macapá;160025
Macapá;160030
Macapá;160053
Macapá;160060
Mazagão;160027
Mazagão;160040
Mazagão;160080
Ignorado - AP;160000
Ignorado - AP;169999
Bico Papagaio;170030
Bico Papagaio;170100
Bico Papagaio;170105
Bico Papagaio;170220
Bico Papagaio;170255
Bico Papagaio;170290
Bico Papagaio;170380
Bico Papagaio;170382
Bico Papagaio;170389
Bico Papagaio;170650
Bico Papagaio;170740
Bico Papagaio;171070
Bico Papagaio;171245
Bico Papagaio;171280
Bico Papagaio;171380
Bico Papagaio;171430
Bico Papagaio;171830
Bico Papagaio;171855
Bico Papagaio;171880
Bico Papagaio;172000
Bico Papagaio;172010
Bico Papagaio;172020
Bico Papagaio;172030
Bico Papagaio;172080
Bico Papagaio;172120
Araguaína;170130
Araguaína;170210
Araguaína;170215
Araguaína;170230
Araguaína;170300
Araguaína;170305
Araguaína;170388
Araguaína;170550
Araguaína;170770
Araguaína;171395
Araguaína;171488
Araguaína;171570
Araguaína;171630
Araguaína;171720
Araguaína;171886
Araguaína;172208
Araguaína;172210
Miracema TO;170025
Miracema TO;170190
Miracema TO;170310
Miracema TO;170320
Miracema TO;170360
Miracema TO;170390
Miracema TO;170600
Miracema TO;170710
Miracema TO;170720
Miracema TO;170825
Miracema TO;170830
Miracema TO;170930
Miracema TO;171110
Miracema TO;171180
Miracema TO;171250
Miracema TO;171320
Miracema TO;171330
Miracema TO;171370
Miracema TO;171665
Miracema TO;171670
Miracema TO;171840
Miracema TO;171870
Miracema TO;172125
Miracema TO;172130
Rio Formoso;170200
Rio Formoso;170460
Rio Formoso;170610
Rio Formoso;170730
Rio Formoso;170755
Rio Formoso;170820
Rio Formoso;171190
Rio Formoso;171500
Rio Formoso;171550
Rio Formoso;171610
Rio Formoso;171750
Rio Formoso;171845
Rio Formoso;171884
Gurupi TO;170035
Gurupi TO;170070
Gurupi TO;170370
Gurupi TO;170386
Gurupi TO;170625
Gurupi TO;170765
Gurupi TO;170950
Gurupi TO;171150
Gurupi TO;171575
Gurupi TO;171660
Gurupi TO;171889
Gurupi TO;172025
Gurupi TO;172085
Gurupi TO;172097
Porto Nacional;170110
Porto Nacional;170330
Porto Nacional;170980
Porto Nacional;171200
Porto Nacional;171360
Porto Nacional;171650
Porto Nacional;171820
Porto Nacional;171888
Porto Nacional;172065
Porto Nacional;172100
Porto Nacional;172110
Jalapão;170307
Jalapão;170384
Jalapão;170410
Jalapão;170900
Jalapão;171050
Jalapão;171090
Jalapão;171195
Jalapão;171240
Jalapão;171270
Jalapão;171510
Jalapão;171790
Jalapão;171850
Jalapão;171875
Jalapão;171900
Jalapão;172015
Dianópolis;170040
Dianópolis;170240
Dianópolis;170270
Dianópolis;170510
Dianópolis;170555
Dianópolis;170560
Dianópolis;170700
Dianópolis;171215
Dianópolis;171420
Dianópolis;171515
Dianópolis;171525
Dianópolis;171620
Dianópolis;171700
Dianópolis;171780
Dianópolis;171800
Dianópolis;171865
Dianópolis;171890
Dianópolis;172049
Dianópolis;172090
Dianópolis;172093
Ignorado - TO;170000
Ignorado - TO;179999
Ignorado - TO;170172
Ignorado - TO;171350
Ignorado - TO;172206
Litoral Ocid.MA;210020
Litoral Ocid.MA;210083
Litoral Ocid.MA;210130
Litoral Ocid.MA;210135
Litoral Ocid.MA;210190
Litoral Ocid.MA;210240
Litoral Ocid.MA;210310
Litoral Ocid.MA;210312
Litoral Ocid.MA;210370
Litoral Ocid.MA;210490
Litoral Ocid.MA;210680
Litoral Ocid.MA;210905
Litoral Ocid.MA;211178
São Luís;210750
São Luís;210945
São Luís;211120
São Luís;211130
Rosário;210110
Rosário;210125
Rosário;210237
Rosário;210510
Rosário;210710
Rosário;210920
Rosário;210960
Rosário;211020
Lençóis MA;210170
Lençóis MA;211707
Lençóis MA;210500
Lençóis MA;210805
Lençóis MA;210940
Lençóis MA;211027
Lençóis MA;211250
Baixada MA;210070
Baixada MA;210100
Baixada MA;210177
Baixada MA;210250
Baixada MA;210355
Baixada MA;210515
Baixada MA;210650
Baixada MA;210690
Baixada MA;210745
Baixada MA;210760
Baixada MA;210825
Baixada MA;210830
Baixada MA;210840
Baixada MA;210860
Baixada MA;210927
Baixada MA;210980
Baixada MA;211050
Baixada MA;211100
Baixada MA;211170
Baixada MA;211280
Baixada MA;211290
Itapecuru Mirim;210270
Itapecuru Mirim;210540
Itapecuru Mirim;210663
Itapecuru Mirim;210675
Itapecuru Mirim;210720
Itapecuru Mirim;210880
Itapecuru Mirim;210930
Itapecuru Mirim;211270
Gurupi MA;210055
Gurupi MA;210197
Gurupi MA;210260
Gurupi MA;210290
Gurupi MA;210315
Gurupi MA;210317
Gurupi MA;210430
Gurupi MA;210467
Gurupi MA;210565
Gurupi MA;210620
Gurupi MA;210632
Gurupi MA;210637
Gurupi MA;211240
Gurupi MA;211245
Pindaré;210040
Pindaré;210047
Pindaré;210087
Pindaré;210200
Pindaré;210203
Pindaré;210215
Pindaré;210232
Pindaré;210465
Pindaré;210570
Pindaré;210596
Pindaré;210635
Pindaré;210735
Pindaré;210810
Pindaré;210850
Pindaré;210923
Pindaré;210990
Pindaré;211000
Pindaré;211003
Pindaré;211102
Pindaré;211227
Pindaré;211300
Pindaré;211400
Imperatriz;210005
Imperatriz;210060
Imperatriz;210235
Imperatriz;210325
Imperatriz;210375
Imperatriz;210455
Imperatriz;210530
Imperatriz;210542
Imperatriz;210550
Imperatriz;210598
Imperatriz;210700
Imperatriz;210955
Imperatriz;211085
Imperatriz;211153
Imperatriz;211176
Imperatriz;211285
Médio Mearim;210120
Médio Mearim;210193
Médio Mearim;210207
Médio Mearim;210400
Médio Mearim;210520
Médio Mearim;210580
Médio Mearim;210590
Médio Mearim;210594
Médio Mearim;210600
Médio Mearim;210740
Médio Mearim;210820
Médio Mearim;210870
Médio Mearim;210890
Médio Mearim;211030
Médio Mearim;211140
Médio Mearim;211150
Médio Mearim;211163
Médio Mearim;211167
Médio Mearim;211172
Médio Mearim;211223
A.Mearim/Grajaú;210095
A.Mearim/Grajaú;210160
A.Mearim/Grajaú;210408
A.Mearim/Grajaú;210409
A.Mearim/Grajaú;210480
A.Mearim/Grajaú;210535
A.Mearim/Grajaú;210547
A.Mearim/Grajaú;210560
A.Mearim/Grajaú;210975
A.Mearim/Grajaú;211180
A.Mearim/Grajaú;211230
Pres. Dutra;210380
Pres. Dutra;210420
Pres. Dutra;210440
Pres. Dutra;210450
Pres. Dutra;210460
Pres. Dutra;210462
Pres. Dutra;210470
Pres. Dutra;210910
Pres. Dutra;211070
Pres. Dutra;211125
Pres. Dutra;211174
B.Parnaíba MA;210015
B.Parnaíba MA;210090
B.Parnaíba MA;210630
B.Parnaíba MA;211010
B.Parnaíba MA;211023
B.Parnaíba MA;211060
Chapadinha;210080
Chapadinha;210173
Chapadinha;210210
Chapadinha;210220
Chapadinha;210320
Chapadinha;210640
Chapadinha;210667
Chapadinha;211040
Chapadinha;211260
Codó;210043
Codó;210275
Codó;210330
Codó;213307
Codó;210360
Codó;210845
Codó;211210
Coelho Neto;210010
Coelho Neto;210030
Coelho Neto;210340
Coelho Neto;210390
Caxias;210230
Caxias;210300
Caxias;210660
Caxias;210780
Caxias;211107
Caxias;211220
Chap.Itapecuru;210150
Chap.Itapecuru;210350
Chap.Itapecuru;210545
Chap.Itapecuru;210592
Chap.Itapecuru;210670
Chap.Itapecuru;210730
Chap.Itapecuru;210770
Chap.Itapecuru;210790
Chap.Itapecuru;210800
Chap.Itapecuru;211090
Chap.Itapecuru;211110
Chap.Itapecuru;211190
Chap.Itapecuru;211195
Porto Franco;210255
Porto Franco;210280
Porto Franco;210405
Porto Franco;210900
Porto Franco;211105
Porto Franco;211157
Gerais Balsas;210050
Gerais Balsas;210140
Gerais Balsas;210407
Gerais Balsas;210950
Gerais Balsas;211200
Chap.Mangab.;210180
Chap.Mangab.;210410
Chap.Mangab.;210610
Chap.Mangab.;210725
Chap.Mangab.;210970
Chap.Mangab.;211065
Chap.Mangab.;211080
Chap.Mangab.;211160
Ignorado - MA;210000
Ignorado - MA;219999
B.Parnaíba PI;220120
B.Parnaíba PI;220150
B.Parnaíba PI;220177
B.Parnaíba PI;220196
B.Parnaíba PI;220205
B.Parnaíba PI;220217
B.Parnaíba PI;220370
B.Parnaíba PI;220540
B.Parnaíba PI;220545
B.Parnaíba PI;220580
B.Parnaíba PI;220585
B.Parnaíba PI;220610
B.Parnaíba PI;220620
B.Parnaíba PI;220667
B.Parnaíba PI;220680
B.Parnaíba PI;220840
B.Parnaíba PI;220850
B.Parnaíba PI;220997
Litoral PI;220191
Litoral PI;220200
Litoral PI;220208
Litoral PI;220253
Litoral PI;220265
Litoral PI;220270
Litoral PI;220272
Litoral PI;220465
Litoral PI;220570
Litoral PI;220669
Litoral PI;220770
Litoral PI;220830
Litoral PI;220987
Litoral PI;221005
Teresina;220040
Teresina;220160
Teresina;220273
Teresina;220325
Teresina;220330
Teresina;220550
Teresina;220555
Teresina;220558
Teresina;220630
Teresina;220640
Teresina;220672
Teresina;220779
Teresina;221100
Teresina;221110
Campo Maior;220030
Campo Maior;220105
Campo Maior;220194
Campo Maior;220202
Campo Maior;220220
Campo Maior;220240
Campo Maior;220260
Campo Maior;220271
Campo Maior;220342
Campo Maior;220527
Campo Maior;220551
Campo Maior;220557
Campo Maior;220635
Campo Maior;220675
Campo Maior;220695
Campo Maior;220790
Campo Maior;220990
Campo Maior;221040
Campo Maior;221065
M.Parnaíba PI;220010
M.Parnaíba PI;220020
M.Parnaíba PI;220050
M.Parnaíba PI;220060
M.Parnaíba PI;220100
M.Parnaíba PI;220140
M.Parnaíba PI;220410
M.Parnaíba PI;220460
M.Parnaíba PI;220525
M.Parnaíba PI;220554
M.Parnaíba PI;220710
M.Parnaíba PI;220750
M.Parnaíba PI;220775
M.Parnaíba PI;220880
M.Parnaíba PI;220945
M.Parnaíba PI;220980
M.Parnaíba PI;221050
Valença PI;220090
Valença PI;220117
Valença PI;220350
Valença PI;220400
Valença PI;220470
Valença PI;220559
Valença PI;220690
Valença PI;220810
Valença PI;220860
Valença PI;220915
Valença PI;220960
Valença PI;221038
Valença PI;221130
Valença PI;221140
A.Parnaíba PI;220115
A.Parnaíba PI;220890
A.Parnaíba PI;220920
A.Parnaíba PI;221120
Bertolínia;220080
Bertolínia;220170
Bertolínia;220275
Bertolínia;220360
Bertolínia;220560
Bertolínia;220590
Bertolínia;220600
Bertolínia;220855
Bertolínia;221063
Floriano;220225
Floriano;220380
Floriano;220390
Floriano;220450
Floriano;220510
Floriano;220530
Floriano;220670
Floriano;220785
Floriano;220900
Floriano;220970
Floriano;221010
Floriano;221039
A.M.Gurguéia;220045
A.M.Gurguéia;220130
A.M.Gurguéia;220190
A.M.Gurguéia;220310
A.M.Gurguéia;220323
A.M.Gurguéia;220440
A.M.Gurguéia;220660
A.M.Gurguéia;220740
A.M.Gurguéia;220870
A.M.Gurguéia;220930
A.M.Gurguéia;220975
S.Raim.Nonato;220070
S.Raim.Nonato;220192
S.Raim.Nonato;220198
S.Raim.Nonato;220230
S.Raim.Nonato;220250
S.Raim.Nonato;220285
S.Raim.Nonato;220335
S.Raim.Nonato;220345
S.Raim.Nonato;220375
S.Raim.Nonato;220455
S.Raim.Nonato;220553
S.Raim.Nonato;220735
S.Raim.Nonato;220955
S.Raim.Nonato;221035
S.Raim.Nonato;221060
S.Raim.Nonato;221095
S.Raim.Nonato;221135
Chap.Ext.Sul PI;220110
Chap.Ext.Sul PI;220290
Chap.Ext.Sul PI;220300
Chap.Ext.Sul PI;220320
Chap.Ext.Sul PI;220552
Chap.Ext.Sul PI;220665
Chap.Ext.Sul PI;220760
Chap.Ext.Sul PI;220885
Chap.Ext.Sul PI;221062
Picos;220095
Picos;220180
Picos;220207
Picos;220277
Picos;220340
Picos;220435
Picos;220480
Picos;220700
Picos;220755
Picos;220800
Picos;220910
Picos;220935
Picos;220937
Picos;220985
Picos;220995
Picos;221020
Picos;221037
Picos;221093
Picos;221097
Picos;221170
Pio IX;220025
Pio IX;220027
Pio IX;220420
Pio IX;220650
Pio IX;220820
Pio IX;220940
Pio IX;221030
A.M.Canindé;220005
A.M.Canindé;220155
A.M.Canindé;220157
A.M.Canindé;220173
A.M.Canindé;220209
A.M.Canindé;220210
A.M.Canindé;220211
A.M.Canindé;220213
A.M.Canindé;220245
A.M.Canindé;220255
A.M.Canindé;220280
A.M.Canindé;220327
A.M.Canindé;220385
A.M.Canindé;220415
A.M.Canindé;220430
A.M.Canindé;220490
A.M.Canindé;220500
A.M.Canindé;220515
A.M.Canindé;220520
A.M.Canindé;220535
A.M.Canindé;220556
A.M.Canindé;220595
A.M.Canindé;220605
A.M.Canindé;220720
A.M.Canindé;220730
A.M.Canindé;220777
A.M.Canindé;220780
A.M.Canindé;220793
A.M.Canindé;220795
A.M.Canindé;220865
A.M.Canindé;220887
A.M.Canindé;220950
A.M.Canindé;220965
A.M.Canindé;221000
A.M.Canindé;221070
A.M.Canindé;221080
A.M.Canindé;221090
A.M.Canindé;221150
A.M.Canindé;221160
Ignorado - PI;220000
Ignorado - PI;229999
Camocim/Acaraú;230020
Camocim/Acaraú;230205
Camocim/Acaraú;230230
Camocim/Acaraú;230260
Camocim/Acaraú;230390
Camocim/Acaraú;230425
Camocim/Acaraú;230470
Camocim/Acaraú;230655
Camocim/Acaraú;230725
Camocim/Acaraú;230780
Camocim/Acaraú;230790
Camocim/Acaraú;230890
Ibiapaba;230340
Ibiapaba;230423
Ibiapaba;230500
Ibiapaba;230530
Ibiapaba;231230
Ibiapaba;231340
Ibiapaba;231360
Ibiapaba;231410
Coreaú;230400
Coreaú;230450
Coreaú;230880
Coreaú;231390
Meruoca;230050
Meruoca;230820
Sobral;230310
Sobral;230435
Sobral;230465
Sobral;230490
Sobral;230610
Sobral;230800
Sobral;230837
Sobral;230900
Sobral;230990
Sobral;231200
Sobral;231280
Sobral;231290
Ipu;230580
Ipu;230590
Ipu;231095
Ipu;231100
Ipu;231170
Ipu;231395
Santa Quitéria;230365
Santa Quitéria;230520
Santa Quitéria;231220
Itapipoca;230075
Itapipoca;230640
Itapipoca;231350
Baixo Curu;231020
Baixo Curu;231025
Baixo Curu;231240
Uruburetama;230630
Uruburetama;231355
Uruburetama;231375
Uruburetama;231380
Médio Curu;230090
Médio Curu;230460
Médio Curu;231070
Médio Curu;231260
Médio Curu;231335
Canindé;230280
Canindé;230300
Canindé;230660
Canindé;231040
Baturité;230015
Baturité;230120
Baturité;230140
Baturité;230210
Baturité;230290
Baturité;230510
Baturité;230650
Baturité;230910
Baturité;230980
Baturité;231010
Baturité;231160
Chorozinho;230195
Chorozinho;230395
Chorozinho;230945
Cascavel CE;230220
Cascavel CE;230350
Cascavel CE;231085
Fortaleza;230100
Fortaleza;230370
Fortaleza;230428
Fortaleza;230440
Fortaleza;230495
Fortaleza;230625
Fortaleza;230765
Fortaleza;230770
Fortaleza;230970
Pacajus;230523
Pacajus;230960
Sertão Cratéus;230125
Sertão Cratéus;230410
Sertão Cratéus;230560
Sertão Cratéus;230565
Sertão Cratéus;230860
Sertão Cratéus;230930
Sertão Cratéus;230940
Sertão Cratéus;231126
Sertão Cratéus;231320
Quixeramobim;230185
Quixeramobim;230240
Quixeramobim;230393
Quixeramobim;230526
Quixeramobim;230763
Quixeramobim;231130
Quixeramobim;231140
Sertão Inhamuns;230040
Sertão Inhamuns;230150
Sertão Inhamuns;230360
Sertão Inhamuns;231030
Sertão Inhamuns;231190
Sertão Inhamuns;231330
Senador Pompeu;230030
Senador Pompeu;230426
Senador Pompeu;230835
Senador Pompeu;230850
Senador Pompeu;231050
Senador Pompeu;231090
Senador Pompeu;231270
Senador Pompeu;231300
Litoral Aracati;230110
Litoral Aracati;230445
Litoral Aracati;230535
Litoral Aracati;230620
Baixo Jaguaribe;230070
Baixo Jaguaribe;230533
Baixo Jaguaribe;230700
Baixo Jaguaribe;230760
Baixo Jaguaribe;230870
Baixo Jaguaribe;231000
Baixo Jaguaribe;231150
Baixo Jaguaribe;231180
Baixo Jaguaribe;231250
Baixo Jaguaribe;231310
Médio Jaguaribe;230670
Médio Jaguaribe;230680
Médio Jaguaribe;230690
Serra Pereiro;230427
Serra Pereiro;230600
Serra Pereiro;231080
Serra Pereiro;231123
Iguatu;230380
Iguatu;230540
Iguatu;230550
Iguatu;230950
Iguatu;231135
Várzea Alegre;230080
Várzea Alegre;230330
Várzea Alegre;230740
Várzea Alegre;231325
Várzea Alegre;231400
Lavr.Mangabeira;230180
Lavr.Mangabeira;230570
Lavr.Mangabeira;230750
Lavr.Mangabeira;231370
Chap.Araripe;230130
Chap.Araripe;230160
Chap.Araripe;230270
Chap.Araripe;231120
Chap.Araripe;231195
Caririaçu;230060
Caririaçu;230320
Caririaçu;230430
Caririaçu;230480
Barro;230170
Barro;230200
Barro;230810
Cariri;230190
Cariri;230420
Cariri;230710
Cariri;230730
Cariri;230840
Cariri;230920
Cariri;231110
Cariri;231210
Brejo Santo;230010
Brejo Santo;230250
Brejo Santo;230720
Brejo Santo;230830
Brejo Santo;231060
Ignorado - CE;230000
Ignorado - CE;239999
Mossoró;240110
Mossoró;240145
Mossoró;240440
Mossoró;240800
Mossoró;241105
Mossoró;241335
Chap.Apodi;240100
Chap.Apodi;240230
Chap.Apodi;240370
Chap.Apodi;240430
Médio Oeste;240130
Médio Oeste;240520
Médio Oeste;240760
Médio Oeste;240870
Médio Oeste;241445
Médio Oeste;241460
Vale do Açu;240020
Vale do Açu;240070
Vale do Açu;240250
Vale do Açu;240470
Vale do Açu;240485
Vale do Açu;240610
Vale do Açu;240990
Vale do Açu;241025
Vale do Açu;241280
Serra S.Miguel;240040
Serra S.Miguel;240290
Serra S.Miguel;240320
Serra S.Miguel;240330
Serra S.Miguel;240700
Serra S.Miguel;240725
Serra S.Miguel;241080
Serra S.Miguel;241250
Serra S.Miguel;241475
Pau dos Ferros;240050
Pau dos Ferros;240390
Pau dos Ferros;240490
Pau dos Ferros;240600
Pau dos Ferros;240730
Pau dos Ferros;240860
Pau dos Ferros;240940
Pau dos Ferros;241000
Pau dos Ferros;241020
Pau dos Ferros;241050
Pau dos Ferros;241070
Pau dos Ferros;241100
Pau dos Ferros;241190
Pau dos Ferros;241360
Pau dos Ferros;241380
Pau dos Ferros;241410
Pau dos Ferros;241490
Umarizal;240060
Umarizal;240090
Umarizal;240400
Umarizal;240590
Umarizal;240690
Umarizal;240740
Umarizal;240840
Umarizal;240930
Umarizal;241060
Umarizal;241355
Umarizal;241450
Macau;240185
Macau;240410
Macau;240450
Macau;240720
Macau;241160
Angicos;240030
Angicos;240080
Angicos;240190
Angicos;240375
Angicos;240550
Angicos;240670
Angicos;240960
Angicos;240970
Serra Santana;240165
Serra Santana;240270
Serra Santana;240380
Serra Santana;240650
Serra Santana;241140
Serra Santana;241300
Serra Santana;241415
Seridó Ocid.;240200
Seridó Ocid.;240480
Seridó Ocid.;240560
Seridó Ocid.;241180
Seridó Ocid.;241210
Seridó Ocid.;241340
Seridó Ocid.;241430
Seridó Oriental;240010
Seridó Oriental;240240
Seridó Oriental;240300
Seridó Oriental;240310
Seridó Oriental;240340
Seridó Oriental;240570
Seridó Oriental;240850
Seridó Oriental;240890
Seridó Oriental;241142
Seridó Oriental;241240
Baixa Verde;240160
Baixa Verde;240510
Baixa Verde;240580
Baixa Verde;240880
Baixa Verde;241010
Borborema RN;240150
Borborema RN;240210
Borborema RN;240280
Borborema RN;240500
Borborema RN;240540
Borborema RN;240640
Borborema RN;240680
Borborema RN;240790
Borborema RN;241110
Borborema RN;241120
Borborema RN;241170
Borborema RN;241230
Borborema RN;241290
Borborema RN;241330
Borborema RN;241370
Borborema RN;241400
Agreste RN;240170
Agreste RN;240180
Agreste RN;240460
Agreste RN;240530
Agreste RN;240615
Agreste RN;240620
Agreste RN;240630
Agreste RN;240660
Agreste RN;240780
Agreste RN;240830
Agreste RN;240910
Agreste RN;240920
Agreste RN;240933
Agreste RN;241030
Agreste RN;241090
Agreste RN;241150
Agreste RN;241260
Agreste RN;241270
Agreste RN;241310
Agreste RN;241350
Agreste RN;241470
Agreste RN;241480
Litoral NE;240750
Litoral NE;240895
Litoral NE;240950
Litoral NE;241040
Litoral NE;241255
Litoral NE;241390
Litoral NE;241440
Macaíba;240260
Macaíba;240710
Macaíba;240820
Macaíba;241200
Macaíba;241220
Natal;240325
Natal;240360
Natal;240810
Litoral Sul RN;240120
Litoral Sul RN;240140
Litoral Sul RN;240220
Litoral Sul RN;240350
Litoral Sul RN;240420
Litoral Sul RN;240770
Litoral Sul RN;240980
Litoral Sul RN;241320
Litoral Sul RN;241420
Litoral Sul RN;241500
Ignorado - RN;240000
Ignorado - RN;249999
Catolé do Rocha;250200
Catolé do Rocha;250230
Catolé do Rocha;250280
Catolé do Rocha;250290
Catolé do Rocha;250430
Catolé do Rocha;250740
Catolé do Rocha;250810
Catolé do Rocha;250937
Catolé do Rocha;251280
Catolé do Rocha;251390
Catolé do Rocha;251465
Cajazeiras;250070
Cajazeiras;250205
Cajazeiras;250220
Cajazeiras;250240
Cajazeiras;250330
Cajazeiras;250370
Cajazeiras;250410
Cajazeiras;250960
Cajazeiras;251203
Cajazeiras;251207
Cajazeiras;251330
Cajazeiras;251365
Cajazeiras;251450
Cajazeiras;251680
Cajazeiras;251690
Sousa;250077
Sousa;250375
Sousa;250450
Sousa;250550
Sousa;250840
Sousa;250880
Sousa;250915
Sousa;251000
Sousa;251090
Sousa;251210
Sousa;251320
Sousa;251392
Sousa;251396
Sousa;251398
Sousa;251420
Sousa;251620
Sousa;251720
Patos;250115
Patos;250340
Patos;250870
Patos;251070
Patos;251080
Patos;251260
Patos;251380
Patos;251440
Patos;251460
