value;cod
Região não definida - PB;250520
Região não definida - PB;250523
Região não definida - PB;250527
Região não definida - PB;250530
Região não definida - PB;250535
Região não definida - PB;250540
Região não definida - PB;250550
Região não definida - PB;250560
Região não definida - PB;250570
Região não definida - PB;250580
Região não definida - PB;250590
Região não definida - PB;250600
Região não definida - PB;250610
Região não definida - PB;250620
Região não definida - PB;250625
Região não definida - PB;250630
Região não definida - PB;250640
Região não definida - PB;250650
Região não definida - PB;250660
Região não definida - PB;250670
Região não definida - PB;250680
Região não definida - PB;250690
Região não definida - PB;250700
Região não definida - PB;250710
Região não definida - PB;250720
Região não definida - PB;250730
Região não definida - PB;250740
Região não definida - PB;250750
Região não definida - PB;257507
Região não definida - PB;250760
Região não definida - PB;250770
Região não definida - PB;250780
Região não definida - PB;250790
Região não definida - PB;250800
Região não definida - PB;250810
Região não definida - PB;250820
Região não definida - PB;250830
Região não definida - PB;250840
Região não definida - PB;250850
Região não definida - PB;250855
Região não definida - PB;250860
Região não definida - PB;250870
Região não definida - PB;250880
Região não definida - PB;250890
Região não definida - PB;250900
Região não definida - PB;250905
Região não definida - PB;250910
Região não definida - PB;250915
Região não definida - PB;250920
Região não definida - PB;250930
Região não definida - PB;250933
Região não definida - PB;250937
Região não definida - PB;250939
Região não definida - PB;250940
Região não definida - PB;250950
Região não definida - PB;250960
Região não definida - PB;250970
Região não definida - PB;250980
Região não definida - PB;250990
Região não definida - PB;251000
Região não definida - PB;251010
Região não definida - PB;251020
Região não definida - PB;251030
Região não definida - PB;251040
Região não definida - PB;251050
Região não definida - PB;251060
Região não definida - PB;251065
Região não definida - PB;251070
Região não definida - PB;251080
Região não definida - PB;251090
Região não definida - PB;251100
Região não definida - PB;251110
Região não definida - PB;251120
Região não definida - PB;251130
Região não definida - PB;251140
Região não definida - PB;251150
Região não definida - PB;251160
Região não definida - PB;251170
Região não definida - PB;251180
Região não definida - PB;251190
Região não definida - PB;251200
Região não definida - PB;251203
Região não definida - PB;251207
Região não definida - PB;251210
Região não definida - PB;251220
Região não definida - PB;251230
Região não definida - PB;251240
Região não definida - PB;251250
Região não definida - PB;251260
Região não definida - PB;251270
Região não definida - PB;251272
Região não definida - PB;251274
Região não definida - PB;251275
Região não definida - PB;251276
Região não definida - PB;251278
Região não definida - PB;251280
Região não definida - PB;251290
Região não definida - PB;251300
Região não definida - PB;251310
Região não definida - PB;251315
Região não definida - PB;251320
Região não definida - PB;251330
Região não definida - PB;251335
Região não definida - PB;251340
Região não definida - PB;251350
Região não definida - PB;251360
Região não definida - PB;251365
Região não definida - PB;251370
Região não definida - PB;251380
Região não definida - PB;251385
Região não definida - PB;251390
Região não definida - PB;251392
Região não definida - PB;251394
Região não definida - PB;251396
Região não definida - PB;251398
Região não definida - PB;251400
Região não definida - PB;251410
Região não definida - PB;251420
Região não definida - PB;251430
Região não definida - PB;251440
Região não definida - PB;251445
Região não definida - PB;251450
Região não definida - PB;251455
Região não definida - PB;251460
Região não definida - PB;251465
Região não definida - PB;251470
Região não definida - PB;251480
Região não definida - PB;251490
Região não definida - PB;251500
Região não definida - PB;251510
Região não definida - PB;251520
Região não definida - PB;251530
Região não definida - PB;251540
Região não definida - PB;251550
Região não definida - PB;251560
Região não definida - PB;251570
Região não definida - PB;251580
Região não definida - PB;251590
Região não definida - PB;251593
Região não definida - PB;251597
Região não definida - PB;251600
Região não definida - PB;251610
Região não definida - PB;251615
Região não definida - PB;251620
Região não definida - PB;251630
Região não definida - PB;251640
Região não definida - PB;251650
Região não definida - PB;251660
Região não definida - PB;251670
Região não definida - PB;251675
Região não definida - PB;251680
Região não definida - PB;251690
Região não definida - PB;251700
Região não definida - PB;251710
Região não definida - PB;251720
Região não definida - PB;251740
Ignorado - PB;250000
Ignorado - PB;259999
Metropolitana;260005
Metropolitana;260040
Metropolitana;260070
Metropolitana;260090
Metropolitana;260105
Metropolitana;260140
Metropolitana;260150
Metropolitana;260220
Metropolitana;260270
Metropolitana;260290
Metropolitana;260345
Metropolitana;260360
Metropolitana;260400
Metropolitana;260415
Metropolitana;260420
Metropolitana;260440
Metropolitana;260450
Metropolitana;260460
Metropolitana;260480
Metropolitana;260490
Metropolitana;260520
Metropolitana;260540
Metropolitana;260545
Metropolitana;20001
Metropolitana;260550
Metropolitana;260590
Metropolitana;260610
Metropolitana;260620
Metropolitana;260680
Metropolitana;260720
Metropolitana;260760
Metropolitana;260765
Metropolitana;260775
Metropolitana;260780
Metropolitana;260790
Metropolitana;260795
Metropolitana;260810
Metropolitana;260820
Metropolitana;260845
Metropolitana;260850
Metropolitana;260870
Metropolitana;260890
Metropolitana;260900
Metropolitana;260910
Metropolitana;260920
Metropolitana;260940
Metropolitana;260950
Metropolitana;260960
Metropolitana;260970
Metropolitana;261000
Metropolitana;261050
Metropolitana;261060
Metropolitana;261070
Metropolitana;261130
Metropolitana;261140
Metropolitana;261150
Metropolitana;261160
Metropolitana;261180
Metropolitana;261190
Metropolitana;261210
Metropolitana;261290
Metropolitana;261340
Metropolitana;261370
Metropolitana;261380
Metropolitana;261420
Metropolitana;261450
Metropolitana;261485
Metropolitana;261530
Metropolitana;261550
Metropolitana;261618
Metropolitana;261630
Metropolitana;261640
Metropolitana;261650
Agreste;260030
Agreste;260050
Agreste;260060
Agreste;260080
Agreste;260100
Agreste;260130
Agreste;260170
Agreste;260190
Agreste;260210
Agreste;260230
Agreste;260240
Agreste;260260
Agreste;260310
Agreste;260320
Agreste;260330
Agreste;260350
Agreste;260370
Agreste;260380
Agreste;260410
Agreste;260470
Agreste;260500
Agreste;260580
Agreste;260600
Agreste;260640
Agreste;260650
Agreste;260670
Agreste;260750
Agreste;260800
Agreste;260825
Agreste;260830
Agreste;260840
Agreste;260860
Agreste;260880
Agreste;261010
Agreste;261020
Agreste;261030
Agreste;261090
Agreste;261120
Agreste;261170
Agreste;261200
Agreste;261230
Agreste;261240
Agreste;261250
Agreste;261270
Agreste;261300
Agreste;261310
Agreste;261320
Agreste;261330
Agreste;261470
Agreste;261500
Agreste;261510
Agreste;261540
Agreste;261620
Sertão Pernambucano;260010
Sertão Pernambucano;260120
Sertão Pernambucano;260180
Sertão Pernambucano;260250
Sertão Pernambucano;260280
Sertão Pernambucano;260340
Sertão Pernambucano;260390
Sertão Pernambucano;260392
Sertão Pernambucano;260510
Sertão Pernambucano;260560
Sertão Pernambucano;260570
Sertão Pernambucano;260660
Sertão Pernambucano;260690
Sertão Pernambucano;260700
Sertão Pernambucano;260710
Sertão Pernambucano;260740
Sertão Pernambucano;260770
Sertão Pernambucano;260805
Sertão Pernambucano;260915
Sertão Pernambucano;261080
Sertão Pernambucano;261100
Sertão Pernambucano;261153
Sertão Pernambucano;261247
Sertão Pernambucano;261280
Sertão Pernambucano;261350
Sertão Pernambucano;261360
Sertão Pernambucano;261390
Sertão Pernambucano;261410
Sertão Pernambucano;261440
Sertão Pernambucano;261460
Sertão Pernambucano;261480
Sertão Pernambucano;261570
Sertão Pernambucano;261580
Sertão Pernambucano;261590
Sertão Pernambucano;261600
Vale S.Francisco/Araripe;260020
Vale S.Francisco/Araripe;260110
Vale S.Francisco/Araripe;260160
Vale S.Francisco/Araripe;260200
Vale S.Francisco/Araripe;260300
Vale S.Francisco/Araripe;260430
Vale S.Francisco/Araripe;260515
Vale S.Francisco/Araripe;260530
Vale S.Francisco/Araripe;260630
Vale S.Francisco/Araripe;260730
Vale S.Francisco/Araripe;260875
Vale S.Francisco/Araripe;260930
Vale S.Francisco/Araripe;260980
Vale S.Francisco/Araripe;260990
Vale S.Francisco/Araripe;261040
Vale S.Francisco/Araripe;261110
Vale S.Francisco/Araripe;261220
Vale S.Francisco/Araripe;261245
Vale S.Francisco/Araripe;261255
Vale S.Francisco/Araripe;261260
Vale S.Francisco/Araripe;261400
Vale S.Francisco/Araripe;261430
Vale S.Francisco/Araripe;261520
Vale S.Francisco/Araripe;261560
Vale S.Francisco/Araripe;261610
Ignorado - PE;260000
Ignorado - PE;269999
1ª Macrorregião;270020
1ª Macrorregião;270040
1ª Macrorregião;270050
1ª Macrorregião;270060
1ª Macrorregião;270100
1ª Macrorregião;270110
1ª Macrorregião;270130
1ª Macrorregião;270135
1ª Macrorregião;270140
1ª Macrorregião;270170
1ª Macrorregião;270190
1ª Macrorregião;270210
1ª Macrorregião;270220
1ª Macrorregião;270230
1ª Macrorregião;270270
1ª Macrorregião;270280
1ª Macrorregião;270300
1ª Macrorregião;270320
1ª Macrorregião;270350
1ª Macrorregião;270360
1ª Macrorregião;270375
1ª Macrorregião;270380
1ª Macrorregião;270390
1ª Macrorregião;270400
1ª Macrorregião;270430
1ª Macrorregião;270450
1ª Macrorregião;270470
1ª Macrorregião;270490
1ª Macrorregião;270510
1ª Macrorregião;270520
1ª Macrorregião;270550
1ª Macrorregião;270560
1ª Macrorregião;270644
1ª Macrorregião;270650
1ª Macrorregião;270660
1ª Macrorregião;270670
1ª Macrorregião;270680
1ª Macrorregião;270690
1ª Macrorregião;270700
1ª Macrorregião;270730
1ª Macrorregião;270740
1ª Macrorregião;270750
1ª Macrorregião;270760
1ª Macrorregião;270770
1ª Macrorregião;270780
1ª Macrorregião;270790
1ª Macrorregião;270810
1ª Macrorregião;270820
1ª Macrorregião;270830
1ª Macrorregião;270850
1ª Macrorregião;270860
1ª Macrorregião;270870
1ª Macrorregião;270890
1ª Macrorregião;270915
1ª Macrorregião;270930
1ª Macrorregião;270940
2ª Macrorregião;270010
2ª Macrorregião;270030
2ª Macrorregião;270070
2ª Macrorregião;270080
2ª Macrorregião;270090
2ª Macrorregião;270120
2ª Macrorregião;270150
2ª Macrorregião;270160
2ª Macrorregião;270180
2ª Macrorregião;270200
2ª Macrorregião;270235
2ª Macrorregião;270240
2ª Macrorregião;270250
2ª Macrorregião;270255
2ª Macrorregião;270260
2ª Macrorregião;270290
2ª Macrorregião;270310
2ª Macrorregião;270330
2ª Macrorregião;270340
2ª Macrorregião;270370
2ª Macrorregião;270410
2ª Macrorregião;270420
2ª Macrorregião;270440
2ª Macrorregião;270460
2ª Macrorregião;270480
2ª Macrorregião;270500
2ª Macrorregião;270530
2ª Macrorregião;270540
2ª Macrorregião;270570
2ª Macrorregião;270580
2ª Macrorregião;270590
2ª Macrorregião;270600
2ª Macrorregião;270610
2ª Macrorregião;270620
2ª Macrorregião;270630
2ª Macrorregião;270640
2ª Macrorregião;270642
2ª Macrorregião;270710
2ª Macrorregião;270720
2ª Macrorregião;270800
2ª Macrorregião;270840
2ª Macrorregião;270880
2ª Macrorregião;270895
2ª Macrorregião;270900
2ª Macrorregião;270910
2ª Macrorregião;270920
Município ignorado - AL;270000
Município ignorado - AL;279999
Região não definida - SE;280010
Região não definida - SE;280020
Região não definida - SE;280030
Região não definida - SE;280040
Região não definida - SE;280050
Região não definida - SE;280060
Região não definida - SE;280067
Região não definida - SE;280070
Região não definida - SE;280100
Região não definida - SE;280110
Região não definida - SE;280120
Região não definida - SE;280130
Região não definida - SE;280140
Região não definida - SE;280150
Região não definida - SE;280160
Região não definida - SE;280170
Região não definida - SE;280190
Região não definida - SE;280200
Região não definida - SE;280210
Região não definida - SE;280220
Região não definida - SE;280230
Região não definida - SE;280240
Região não definida - SE;280250
Região não definida - SE;280260
Região não definida - SE;280270
Região não definida - SE;280280
Região não definida - SE;280290
Região não definida - SE;280300
Região não definida - SE;280310
Região não definida - SE;280320
Região não definida - SE;280330
Região não definida - SE;280340
Região não definida - SE;280350
Região não definida - SE;280360
Região não definida - SE;280370
Região não definida - SE;280380
Região não definida - SE;280390
Região não definida - SE;280400
Região não definida - SE;280410
Região não definida - SE;280420
Região não definida - SE;280430
Região não definida - SE;280440
Região não definida - SE;280445
Região não definida - SE;280450
Região não definida - SE;280460
Região não definida - SE;280470
Região não definida - SE;280480
Região não definida - SE;280490
Região não definida - SE;280500
Região não definida - SE;280510
Região não definida - SE;280520
Região não definida - SE;280530
Região não definida - SE;280540
Região não definida - SE;280550
Região não definida - SE;280560
Região não definida - SE;280570
Região não definida - SE;280580
Região não definida - SE;280590
Região não definida - SE;280600
Região não definida - SE;280610
Região não definida - SE;280620
Região não definida - SE;280630
Região não definida - SE;280640
Região não definida - SE;280650
Região não definida - SE;280660
Região não definida - SE;280670
Região não definida - SE;280680
Região não definida - SE;280690
Região não definida - SE;280700
Região não definida - SE;280710
Região não definida - SE;280720
Região não definida - SE;280730
Região não definida - SE;280740
Região não definida - SE;280750
Região não definida - SE;280760
Ignorado - SE;280000
Ignorado - SE;289999
Centro-Leste;290010
Centro-Leste;290040
Centro-Leste;290110
Centro-Leste;290130
Centro-Leste;290150
Centro-Leste;290170
Centro-Leste;290210
Centro-Leste;290260
Centro-Leste;290327
Centro-Leste;290360
Centro-Leste;290380
Centro-Leste;290400
Centro-Leste;290405
Centro-Leste;290640
Centro-Leste;290680
Centro-Leste;290682
Centro-Leste;290685
Centro-Leste;290840
Centro-Leste;290850
Centro-Leste;290890
Centro-Leste;291070
Centro-Leste;291080
Centro-Leste;291125
Centro-Leste;291190
Centro-Leste;291260
Centro-Leste;291300
Centro-Leste;291330
Centro-Leste;291380
Centro-Leste;291400
Centro-Leste;291440
Centro-Leste;291450
Centro-Leste;291470
Centro-Leste;291500
Centro-Leste;291900
Centro-Leste;291910
Centro-Leste;291930
Centro-Leste;291960
Centro-Leste;292080
Centro-Leste;292150
Centro-Leste;292190
Centro-Leste;292210
Centro-Leste;292265
Centro-Leste;292273
Centro-Leste;292285
Centro-Leste;292303
Centro-Leste;292350
Centro-Leste;292405
Centro-Leste;292430
Centro-Leste;292465
Centro-Leste;292580
Centro-Leste;292590
Centro-Leste;292595
Centro-Leste;292610
Centro-Leste;292630
Centro-Leste;292720
Centro-Leste;292750
Centro-Leste;292800
Centro-Leste;292830
Centro-Leste;292880
Centro-Leste;292895
Centro-Leste;292930
Centro-Leste;292990
Centro-Leste;293040
Centro-Leste;293050
Centro-Leste;293080
Centro-Leste;293110
Centro-Leste;293140
Centro-Leste;293150
Centro-Leste;293170
Centro-Leste;293190
Centro-Leste;293280
Centro-Leste;293300
Centro-Leste;293340
Centro-Norte;290115
Centro-Norte;290300
Centro-Norte;290323
Centro-Norte;290510
Centro-Norte;290530
Centro-Norte;290550
Centro-Norte;290620
Centro-Norte;290687
Centro-Norte;290760
Centro-Norte;291130
Centro-Norte;291240
Centro-Norte;291310
Centro-Norte;291460
Centro-Norte;291535
Centro-Norte;291750
Centro-Norte;291835
Centro-Norte;291850
Centro-Norte;291915
Centro-Norte;292010
Centro-Norte;292120
Centro-Norte;292140
Centro-Norte;292170
Centro-Norte;292205
Centro-Norte;292335
Centro-Norte;292480
Centro-Norte;292560
Centro-Norte;292593
Centro-Norte;292925
Centro-Norte;292937
Centro-Norte;292980
Centro-Norte;293060
Centro-Norte;293130
Centro-Norte;293240
Centro-Norte;293245
Centro-Norte;293305
Centro-Norte;293310
Centro-Norte;293315
Centro-Norte;293360
Extremo Sul;290080
Extremo Sul;290340
Extremo Sul;290690
Extremo Sul;291072
Extremo Sul;291180
Extremo Sul;291280
Extremo Sul;291465
Extremo Sul;291530
Extremo Sul;291560
Extremo Sul;291600
Extremo Sul;291630
Extremo Sul;291845
Extremo Sul;291890
Extremo Sul;292110
Extremo Sul;292200
Extremo Sul;292300
Extremo Sul;292530
Extremo Sul;292550
Extremo Sul;292770
Extremo Sul;293135
Extremo Sul;293325
Leste;290100
Leste;290230
Leste;290485
Leste;290490
Leste;290570
Leste;290650
Leste;290730
Leste;290820
Leste;290830
Leste;290860
Leste;290980
Leste;291005
Leste;291020
Leste;291030
Leste;291160
Leste;291610
Leste;291685
Leste;291780
Leste;291820
Leste;291880
Leste;291920
Leste;291992
Leste;292060
Leste;292100
Leste;292130
Leste;292220
Leste;292230
Leste;292240
Leste;292250
Leste;292280
Leste;292520
Leste;292575
Leste;292730
Leste;292740
Leste;292850
Leste;292860
Leste;292870
Leste;292900
Leste;292910
Leste;292920
Leste;292940
Leste;292950
Leste;292960
Leste;292975
Leste;293070
Leste;293210
Leste;293317
Leste;293320
Nordeste;290030
Nordeste;290035
Nordeste;290070
Nordeste;290160
Nordeste;290190
Nordeste;290205
Nordeste;290220
Nordeste;290265
Nordeste;290700
Nordeste;290750
Nordeste;290780
Nordeste;290790
Nordeste;290920
Nordeste;290960
Nordeste;291050
Nordeste;291060
Nordeste;291075
Nordeste;291185
Nordeste;291370
Nordeste;291590
Nordeste;291650
Nordeste;291790
Nordeste;292290
Nordeste;292305
Nordeste;292310
Nordeste;292330
Nordeste;292380
Nordeste;292410
Nordeste;292650
Nordeste;292660
Nordeste;292700
Nordeste;292970
Nordeste;293076
Norte;290020
Norte;290135
Norte;290180
Norte;290590
Norte;290600
Norte;290720
Norte;290770
Norte;290990
Norte;291085
Norte;291140
Norte;291700
Norte;291770
Norte;291810
Norte;291840
Norte;291990
Norte;292400
Norte;292420
Norte;292440
Norte;292460
Norte;292525
Norte;292600
Norte;292710
Norte;292760
Norte;293010
Norte;293020
Norte;293077
Norte;293200
Oeste;290140
Oeste;290250
Oeste;290270
Oeste;290320
Oeste;290390
Oeste;290440
Oeste;290450
Oeste;290475
Oeste;290610
Oeste;290740
Oeste;290810
Oeste;290910
Oeste;290930
Oeste;290940
Oeste;290970
Oeste;291077
Oeste;291110
Oeste;291320
Oeste;291410
Oeste;291735
Oeste;291955
Oeste;292045
Oeste;292160
Oeste;292225
Oeste;292320
Oeste;292370
Oeste;292620
Oeste;292810
Oeste;292820
Oeste;292840
Oeste;292890
Oeste;292905
Oeste;293015
Oeste;293025
Oeste;293030
Oeste;293075
Oeste;293090
Oeste;293345
Sudoeste;290050
Sudoeste;290120
Sudoeste;290200
Sudoeste;290280
Sudoeste;290290
Sudoeste;290350
Sudoeste;290395
Sudoeste;290410
Sudoeste;290420
Sudoeste;290460
Sudoeste;290480
Sudoeste;290500
Sudoeste;290515
Sudoeste;290520
Sudoeste;290660
Sudoeste;290670
Sudoeste;290689
Sudoeste;290710
Sudoeste;290755
Sudoeste;290870
Sudoeste;290880
Sudoeste;290900
Sudoeste;291010
Sudoeste;291040
Sudoeste;291090
Sudoeste;291165
Sudoeste;291170
Sudoeste;291200
Sudoeste;291220
Sudoeste;291230
Sudoeste;291250
Sudoeste;291340
Sudoeste;291350
Sudoeste;291580
Sudoeste;291640
Sudoeste;291680
Sudoeste;291710
Sudoeste;291720
Sudoeste;291733
Sudoeste;291740
Sudoeste;291860
Sudoeste;291875
Sudoeste;291940
Sudoeste;291950
Sudoeste;291970
Sudoeste;291980
Sudoeste;291995
Sudoeste;292000
Sudoeste;292020
Sudoeste;292030
Sudoeste;292105
Sudoeste;292145
Sudoeste;292180
Sudoeste;292270
Sudoeste;292340
Sudoeste;292360
Sudoeste;292450
Sudoeste;292470
Sudoeste;292500
Sudoeste;292510
Sudoeste;292540
Sudoeste;292570
Sudoeste;292640
Sudoeste;292665
Sudoeste;292670
Sudoeste;292680
Sudoeste;292690
Sudoeste;293000
Sudoeste;293100
Sudoeste;293105
Sudoeste;293180
Sudoeste;293260
Sudoeste;293330
Sul;290060
Sul;290090
Sul;290195
Sul;290225
Sul;290240
Sul;290310
Sul;290330
Sul;290370
Sul;290430
Sul;290470
Sul;290540
Sul;290560
Sul;290580
Sul;290630
Sul;290800
Sul;290950
Sul;291000
Sul;291100
Sul;291120
Sul;291150
Sul;291210
Sul;291270
Sul;291290
Sul;291345
Sul;291360
Sul;291390
Sul;291420
Sul;291430
Sul;291480
Sul;291490
Sul;291510
Sul;291520
Sul;291540
Sul;291550
Sul;291570
Sul;291620
Sul;291660
Sul;291670
Sul;291690
Sul;291730
Sul;291760
Sul;291800
Sul;291830
Sul;291855
Sul;291870
Sul;291905
Sul;292040
Sul;292050
Sul;292070
Sul;292090
Sul;292260
Sul;292275
Sul;292390
Sul;292467
Sul;292490
Sul;292780
Sul;292790
Sul;292805
Sul;292935
Sul;293120
Sul;293160
Sul;293220
Sul;293230
Sul;293250
Sul;293270
Sul;293290
Sul;293350
Ignorado - BA;290000
Ignorado - BA;299999
Sul;310120
Sul;310130
Sul;310140
Sul;310160
Sul;310190
Sul;310200
Sul;310260
Sul;310410
Sul;310430
Sul;310490
Sul;310530
Sul;310710
Sul;310760
Sul;310790
Sul;310830
Sul;310840
Sul;310890
Sul;310910
Sul;310950
Sul;310970
Sul;311030
Sul;311050
Sul;311060
Sul;311070
Sul;311090
Sul;311100
Sul;311130
Sul;311160
Sul;311240
Sul;311280
Sul;311360
Sul;311390
Sul;311410
Sul;311440
Sul;311460
Sul;311470
Sul;311480
Sul;311510
Sul;311550
Sul;311640
Sul;311710
Sul;311720
Sul;311770
Sul;311780
Sul;311790
Sul;311850
Sul;311870
Sul;311900
Sul;311990
Sul;312050
Sul;312080
Sul;312110
Sul;312120
Sul;312240
Sul;312280
Sul;312340
Sul;312360
Sul;312440
Sul;312450
Sul;312510
Sul;312520
Sul;312630
Sul;312740
Sul;312810
Sul;312830
Sul;312870
Sul;312920
Sul;312970
Sul;312990
Sul;313040
Sul;313050
Sul;313060
Sul;313080
Sul;313150
Sul;313240
Sul;313290
Sul;313300
Sul;313310
Sul;313360
Sul;313375
Sul;313430
Sul;313450
Sul;313480
Sul;313490
Sul;313590
Sul;313690
Sul;313780
Sul;313820
Sul;313870
Sul;313900
Sul;313990
Sul;314040
Sul;314190
Sul;314260
Sul;314300
Sul;314320
Sul;314340
Sul;314380
Sul;314410
Sul;314440
Sul;314460
Sul;314510
Sul;314550
Sul;314600
Sul;314720
Sul;314730
Sul;314760
Sul;314790
Sul;314910
Sul;314990
Sul;315090
Sul;315100
Sul;315150
Sul;315170
Sul;315180
Sul;315250
Sul;315260
Sul;315290
Sul;315470
Sul;315830
Sul;315920
Sul;315960
Sul;316080
Sul;316200
Sul;316220
Sul;316230
Sul;316294
Sul;316320
Sul;316370
Sul;316390
Sul;316430
Sul;316440
Sul;316470
Sul;316490
Sul;316510
Sul;316520
Sul;316540
Sul;316557
Sul;316580
Sul;316640
Sul;316690
Sul;316700
Sul;316740
Sul;316780
Sul;316905
Sul;316910
Sul;316930
Sul;316940
Sul;316980
Sul;317060
Sul;317070
Sul;317170
Sul;317220
Centro Sul;310163
Centro Sul;310210
Centro Sul;310290
Centro Sul;310560
Centro Sul;310590
Centro Sul;311220
Centro Sul;311310
Centro Sul;311320
Centro Sul;311490
Centro Sul;311520
Centro Sul;311540
Centro Sul;311630
Centro Sul;311800
Centro Sul;311830
Centro Sul;311970
Centro Sul;312040
Centro Sul;312140
Centro Sul;312150
Centro Sul;312300
Centro Sul;312390
Centro Sul;312940
Centro Sul;313000
Centro Sul;313390
Centro Sul;313540
Centro Sul;313740
Centro Sul;313790
Centro Sul;313910
Centro Sul;314450
Centro Sul;314590
Centro Sul;314660
Centro Sul;315030
Centro Sul;315080
Centro Sul;315270
Centro Sul;315380
Centro Sul;315420
Centro Sul;315440
Centro Sul;315520
Centro Sul;315610
Centro Sul;315730
Centro Sul;315733
Centro Sul;315870
Centro Sul;315910
Centro Sul;315940
Centro Sul;316090
Centro Sul;316250
Centro Sul;316500
Centro Sul;316530
Centro Sul;316600
Centro Sul;316620
Centro Sul;316880
Centro;310020
Centro;310320
Centro;310480
Centro;310500
Centro;310540
Centro;310600
Centro;310620
Centro;310640
Centro;310670
Centro;310700
Centro;310770
Centro;310810
Centro;310900
Centro;310920
Centro;310960
Centro;310990
Centro;311000
Centro;311250
Centro;311380
Centro;311535
Centro;311560
Centro;311750
Centro;311787
Centro;311860
Centro;311890
Centro;311910
Centro;312060
Centro;312090
Centro;312260
Centro;312310
Centro;312410
Centro;312570
Centro;312590
Centro;312600
Centro;312640
Centro;312720
Centro;312800
Centro;312980
Centro;313010
Centro;313100
Centro;313110
Centro;313170
Centro;313190
Centro;313280
Centro;313460
Centro;313570
Centro;313620
Centro;313660
Centro;313665
Centro;313760
Centro;313970
Centro;314000
Centro;314015
Centro;314060
Centro;314070
Centro;314110
Centro;314230
Centro;314250
Centro;314350
Centro;314360
Centro;314370
Centro;314470
Centro;314480
Centro;314610
Centro;314640
Centro;314690
Centro;314740
Centro;314750
Centro;314930
Centro;314960
Centro;315040
Centro;315200
Centro;315320
Centro;315360
Centro;315370
Centro;315390
Centro;315460
Centro;315480
Centro;315530
Centro;315570
Centro;315600
Centro;315670
Centro;315680
Centro;315720
Centro;315780
Centro;315800
Centro;315850
Centro;315900
Centro;316050
Centro;316060
Centro;316100
Centro;316190
Centro;316292
Centro;316295
Centro;316480
Centro;316553
Centro;316610
Centro;316650
Centro;316720
Centro;316830
Centro;316935
Centro;317120
Centro;317180
Jequitinhonha;310240
Jequitinhonha;310340
Jequitinhonha;310445
Jequitinhonha;310650
Jequitinhonha;311230
Jequitinhonha;311350
Jequitinhonha;311610
Jequitinhonha;311680
Jequitinhonha;311810
Jequitinhonha;311950
Jequitinhonha;312010
Jequitinhonha;312100
Jequitinhonha;312160
Jequitinhonha;312540
Jequitinhonha;312550
Jequitinhonha;312650
Jequitinhonha;312760
Jequitinhonha;313250
Jequitinhonha;313545
Jequitinhonha;313652
Jequitinhonha;313835
Jequitinhonha;314180
Jequitinhonha;315330
Jequitinhonha;316020
Jequitinhonha;316590
Jequitinhonha;316710
Jequitinhonha;316970
Jequitinhonha;317107
Jequitinhonha;317160
Oeste;310080
Oeste;310390
Oeste;310420
Oeste;310510
Oeste;310740
Oeste;310800
Oeste;311040
Oeste;311120
Oeste;311190
Oeste;311200
Oeste;311400
Oeste;311420
Oeste;311450
Oeste;311660
Oeste;311760
Oeste;311980
Oeste;311995
Oeste;312020
Oeste;312230
Oeste;312320
Oeste;312470
Oeste;312610
Oeste;313020
Oeste;313030
Oeste;313220
Oeste;313350
Oeste;313370
Oeste;313380
Oeste;313530
Oeste;313720
Oeste;313830
Oeste;313880
Oeste;314050
Oeste;314130
Oeste;314240
Oeste;314520
Oeste;314560
Oeste;314580
Oeste;314650
Oeste;314710
Oeste;314770
Oeste;314890
Oeste;314970
Oeste;315050
Oeste;315060
Oeste;315140
Oeste;315880
Oeste;315990
Oeste;316040
Oeste;316120
Oeste;316180
Oeste;316310
Oeste;316460
Oeste;316660
Oeste;316820
Leste;310050
Leste;310060
Leste;310110
Leste;310180
Leste;310220
Leste;310300
Leste;310630
Leste;310780
Leste;310880
Leste;310925
Leste;311205
Leste;311265
Leste;311340
Leste;311570
Leste;311840
Leste;311920
Leste;311940
Leste;312000
Leste;312083
Leste;312180
Leste;312210
Leste;312220
Leste;312250
Leste;312370
Leste;312385
Leste;312580
Leste;312690
Leste;312695
Leste;312730
Leste;312737
Leste;312750
Leste;312770
Leste;312930
Leste;313055
Leste;313090
Leste;313115
Leste;313130
Leste;313180
Leste;313320
Leste;313410
Leste;313500
Leste;313507
Leste;313610
Leste;313655
Leste;313960
Leste;314010
Leste;314030
Leste;314150
Leste;314170
Leste;314420
Leste;314435
Leste;314467
Leste;314840
Leste;314860
Leste;314995
Leste;315015
Leste;315053
Leste;315430
Leste;315725
Leste;315750
Leste;315820
Leste;315895
Leste;315935
Leste;315950
Leste;316095
Leste;316105
Leste;316160
Leste;316165
Leste;316257
Leste;316260
Leste;316280
Leste;316300
Leste;316350
Leste;316410
Leste;316447
Leste;316450
Leste;316550
Leste;316770
Leste;316840
Leste;316870
Leste;316950
Leste;317005
Leste;317057
Leste;317115
Leste;317150
Leste;317190
Sudeste;310150
Sudeste;310280
Sudeste;310310
Sudeste;310330
Sudeste;310360
Sudeste;310440
Sudeste;310460
Sudeste;310550
Sudeste;310610
Sudeste;310680
Sudeste;310690
Sudeste;310720
Sudeste;310750
Sudeste;310870
Sudeste;311010
Sudeste;311210
Sudeste;311330
Sudeste;311530
Sudeste;311590
Sudeste;311620
Sudeste;311670
Sudeste;311960
Sudeste;312130
Sudeste;312190
